full_text;Labeling
yang anak kip yang dateng survei ke rumah kita tuh biasanya berapa orang perawakannya gimana trus bakal ditanyain apa aja perlu disuguhin minum kah;Neutral
cm yang anak kip yang dateng survei ke rumah kita tuh biasanya berapa orang perawakannya gimana trus bakal ditanyain apa aja perlu disuguhin minum kah;Neutral
berasa jahat sekali jadi anak udahlah beban sekali aku kalau kali ini kip ndak lolos bakal sesak banget mana ortu bilang kalau dapet ukt masih jt kebawah bakal diusahain tetap lanjut;Neutral
semua yg dapat kip kalau dicopot biasanya mentok akan dapat k apapun kasusnya dan kalau kesaksiannya betul bahwa bapak anak itu kerjanya gajinya  jt biaya kuliahnya akan tetep lebih mahal sender;Neutral
anak sd tibatiba disuruh bikin kip busett emak bapaknya pada sibuk nyuci photo ukuran x  punyeng bet bnyk bnget;Cons
dips masa ada temen gw anak kip dia emng bnrn aslinya bkn orng kaya sih soalnya emng gada biaya buat berobat gtu tapi dia ngatain orng lain miskin dan org yng pake tas kw dia jijik apa bngt anjir;Cons
skrg aku tau rasanya pas ngelihat anak kip k tp gayanya ekhem ekhem;Cons
aku anak kip tp sambil nyari duit jg buat kuliah alhamdulillah masih dikasih kesehatan dan semoga ngga sekarat amiin;Pros
gws buat anak kip nya  klu dipegang kating mah enak dah;Cons
mang bleh anak kip sehedon itu;Cons
aku juga masih kurang tau tp kan ada organisasi yg menaungi anak kip mungkin ke situ dulu atau misal ke warek bagian kemahasiswaan;Neutral
bersyukurlah jika mendapati anak yang masih bisa sarapan dan minum susuteh di pagi hari  bagaimana dengan yang tidak jokowi dengan kartu pintarnya belum dapat efektif sasarannya progam makan dan susu gratis untuk anak sekolah ditambah fasilitas kip nanti adalah kombinasi;Cons
wkwkw rill kejadian juga di skolahku anak yang tergolong mampu pake banget dapat kip tapi anak yang kurang mampu malah ga dpet ga adil;Cons
terima kasih sharing pengalaman nyaini memotivasi saya menurut perhitungan penghasilan saya ragu mampu menguliahkan anaksaya single parent tapi anak saya minta kuliah dan saya pun berusaha mewujudkan itu sekarang anak saya kelas  sma tidak punya kip semoga saya dimampukan;Neutral
tolol kip bukan hoki hokian ya anjing kip buat yang butuh banget bajingan lonte nah ini contoh kata kata umpatan tidak baik jangan ditiru yang bener tuh  mbak kip itu untuk anak pinter dan juga punya asa namun terbatas ekonominya;Cons
lah itu dia atas kan udah nyuruh laporin malah dibilang ga perlu nyusahin orang lain jadi gimana maksudnya kira kira anak kip ga perlu terlihat miskin minimal jgn terlihat agak kaya lah orang jadi suudzon karena banyak contoh jeleknya;Cons
sama kek temen seangkatan ku bapaknya kerja di freeport terus punya usaha kontrakan juga disana ibunya juga punya toko kue katanyaa namanya di titip di kk tantenya yg disini biar bisa masuk sma top lewat domisili terus pas kuliah daftar kip sebagai anak angkat tantenya;Cons
ada tuh yg pake kip karena ortu pisah pdhl masih dapat uang saku dr kedua ortunya  tiap haru foya tpi ngatai anak pns yg minta keringanan sok miskin ga ada duit pdhl tiap bulan ortu digaji;Cons
makanya yg bapaknya kerjanya wiraswasta kebanyakan ukt nya rendah dapet kip dan status anak pns dianggap sudah ditanggung pemerintah padahal mah banyakan uang orang yg wiraswasta;Cons
laporin aja nder anak kelasku juga gitu dan dilaporin sekarang kip nya udah dicabut;Cons
iya nder gw kmrin kn denger kalau temen gw nerima kip trus gw tanya secara bercanda虏 aja eh mentang gw anak pns guru gw malah bilang kamu mah gak usah dpet kip kan ayahmu pns pasti gaji nya gede  ngemtot虏  pdahal bapak gw digaji juga pas虏an;Cons
ada malah yg dia anak kip tp dia kek malu mengakui gitu gayanya hedon dan sok kaya gitu jd malu kalo dia anak kip;Cons
salahnya tuh lu anak pns nder coba lu anak pekerja tambang yg gajinya  juga lu besar kesempatan dpet kip;Cons
kalau dia anak rantau bisa jadi itu uang hasil tabungan atau kerja soalnya kalo anak rantau pasti uang kip itu kepake buat kos dan nakan sehari hari kebanyakan temenku yang beli hp pake duit kip itu orang malang asli yang ngga perlu biaya kos sama makan;Pros
dan skrg aku bener kesel kalau liat anak bidikmisi atau kip yang bisa hidup enak foya sedangkan ortuku sampe nabung bgt kalau bayar ukt ku dulu buat bantu masku dan aku jg sampe sempet jual mobil ya allah baru tau semoga aku sukses bgt bahagiain ortuku;Cons
temen w anak kip uangny buat mabok mabokan;Cons
gatau gue lupa jurusan apa kayaknya sie teknik kan anak kip juga bjirrr dlu pas di btn cawang ada dia makanya gue tau;Cons
cuma pekerja tambang ya anak dpr dapat kip dong di kampus aku senggol dong;Cons
dikira anak kip juga ga kerja mas;Pros
iiih iya loo kesel banget kalo ada anak yg mampu tp daftar kip trus pake data palsuuuu;Cons
gapapa nder siapa tau setaun lg dia beneran jdi anak butuh kip;Cons
gak usah nge judge semua anak kip k gtu deh bisa aja mgkin dia nabung ngumpulin duit dlu trs beli iphone  karena impian dia mungkin jg dia oknum karena dia udh terpenuhi secara materi cth tidak merantau jadi kebutuhan utk sehari terpenuhi tapi  untuk bayar uang ukt itu sulit;Pros
jadi sekarang kalo liat anak kip menghedon aku dah bodo amat itu balik ke mereka sendiri dan ga semua anak kip gitu toh kata ibu aku gapapa mbak yang ga kip itu dianggap mampu insyaallah dimampukan terus sama allah  dan ya alhamdulillah selalu ada aja rezekinya;Pros
gini nder aku pernah ada di posisi sender yang agak kesel nyerempet ke iri karna anak kip dapet duit tapi skrng udah berubah karna kita gapernah tau itu bener uang kip aja atau dia ada nabung dan kerja;Pros
iri sama teman yg keterima kip padahal ayah nya kerja di tambang dan dia ngaku gajinya jtbulan kuliah bawa ipadpulang nongki di mall sedangkan aku hanya anak pns yg gaji pasan dapat ukt tertinggi hehehehehe;Cons
sing bener i yo laporin aja itu oknum nder yg betul anak kip malah bingung bagi duit tp kudu cukup buat ini itu;Pros
uyy titipan kip tuh kena ada pembukaan lagi kh yo barusan dapat ayah tiri menyambat jurusan km tuh kd penting membuangi duit ku ja kawa kah yo kalau anak pnsayah tiri umpat kip;Neutral
kalo bukan anak kip siap duit gede kalau di unair wkwkwk;Neutral
kabupaten bogor donk di gali bos bop setoran sertifikasi pemberkasan uang anak yatim tabungan kip kepsek ga maen sndri biasanya sama operator;Cons
disambati adik data dtksnya tiba tiba dihapus karena gaji suami sebagai satpam dianggap sudah sama umr kab akhirnya kip dan kis dihapus gaji  juta dibagi utk  anak sekolah makan listrik dstsementara dia tidak kerja cukupkah;Neutral
gak tapi kalo sender anak kip bakal ada peringatan gitu;Neutral
oknum anak kip nder aku sebagai anak kip yg emg sumber uang kebutuhan cuma dari kip sedikit ga terima kalo disamaratakan apalagi uang kip juga dipakai bener bener buat kebutuhan karena dari orang tua belum tentu tiap bulan dikasih;Pros
um wow wow wow anak kip tpi duitnya malah dipake beli iphone  yg lain nyari duit buat kuliah sampe sekarat;Cons
ga semua anak kip itu beneran kaya dan gak semua orang yg kerja mampu bayar ukt makanya mereka cari sambilan buat bisa bayar kos dll biaya ga harus melulu tentang nongkrong ya tapi masa anak kip gaboleh nongkrong ntr kalo nongkrong dikata pake uang kip pdhl tergantung;Pros
yah semoga aja sender mf nya udh ngumpulin bukti lah ya buat dilaporin dan semoga aja yg nerima kip tp anak orkay pas lulus jdi miskin beneran nyampe tinggal di pinggir jalan;Cons
ya klo tepat sasaran sih ga masalah ya tp klo kip yg megang anak orkay apa ga kesel jga trs klo udh kerja ya hrsnya cabutlah itu kip nya bkn malah ttp dipake gtu;Cons
as always repnya nge gapapain anak kip yg belagu wkwk;Cons
klo yg dpt kip anak orkay bisa aja sih buat hedon;Cons
sorry oot mau tanya kalau anak kip lulusnya ga tepat waktu disuruh balikin semua biaya selama ini atau cuma di stop biaya semester selanjutnya;Neutral
jdi inget obrolan sm temenku anak yuem tyt uktku itungannya plg tinggi di yuem tp kl di yuner itungannya rendah kedua stl kip;Neutral
heran anak kip kok pake ip;Cons
kep  kip potong rambut salon barber anak gxserg;Cons
anak kip tukang maling hak orang nya muncul nihhh;Cons
mikir blog kalo mampu gausa kip segala noh yang reguler banyak temen kalo akhir bulan ngenes buat makan ae bingung anak kip yang oknum hari makan lancar nongkrong sana sini duid dobel;Cons
km anak kip ya;Neutral
loh loh siapa tau anak kip yg clubing itu sambil open bo atau jd l escort buat nambahin beli ip dll dia malah muter otak cari duit alias ga diem aja ngandelin duit kip walaupun tujuannya buat gaya hidup doang pdhl kurang mampu;Cons
buset enak banget jadi anak kip  pantes banyak yang ga suka kalo ga digunain bener bener;Cons
satu yg buat seluruh anak kip yg dipandang bgtu soalnya ratarata setiap kampus ada yg malsuin data jd orangorang trust issues sama anak kip kasian yg tepat sasaran awalnya ga kena jd kena;Cons
jd anak kip mau upgrade hp lo tahan dlu sampe lulus atau lepasin kip itu dah kalo hp lo retak lcd nya kena trus mau beli baru gaboleh karna lo anak kip uang lo  uang kip;Pros
kenapa ya orangorang sama anak kip itu pandangannya lo anak kip masa lo nongkrong trus njir yg jd anak kip gaboleh nongkrong di cafe kalo jenuh lo belajar trus terlihat kucel gaboleh keren kece dgn outfit lo itu klo bs dblg compangcamping dh baju lo itu gtukan ya;Pros
kin trus biar tepat sasaran keliatannya pdhl anak kip mah juga mau level up;Pros
kalo ip ga masalah deh ga semua org yg punya ip itu kaya tau wkwkwkwk tp klo clubbing ya wajib dipertanyakan kecuali dia datangin pesta ultah temennya ada jga org yg iri dengki bgt sama anak kip sampe playvic semua hal yg anak kip lakuin itu salah jd anak kip itu disuruh mis;Cons
tergantung kebijakan kak kating ku ada yg kerja kok dan dosennya ratarata tau ini dosenku yg cerita asal bisa manage waktu dan alhamdulilah di kuliahku emang waktunya senggangsenggang karna ngandelin uang kip aja gacukup untuk anak kos yg emang gaada kiriman sama sekali;Pros
temen gua anak kip rata ngelonte sama gadun wakakakak;Cons
iya anjeng bener bgt gini deh ya kalo dirasa lo uda mampu mending cabut aja kip nya biar dikasih yg lebih membutuhkan jgn malah di terussin enak kan sama itu  yg bilang emng nya anak kip gaboleh pake hp ip  gini deh lo ga malu yg bayar mandiri hp nya andro tp ga gila kip ck;Cons
adek adek masih butuh pendidikan buat kip juga gabisa krna terdata sebagai anak staff bumd persetan sama keadilan bertahun tahun tidur papa ku gapernah nyenyak krna fitnah kalian semua bertahun tahun kami meraung raung kayak kucing pinggiran dibuang ga terurus makan juga;Cons
emangnya anak kip gak boleh punya barang bagus dan senang senang;Pros
pantesan anak gaul ibukota ber hp iphone tergiur kip amp  bidikmisi dapetnya segini;Cons
ini bener anak kip pada bawa mobil ke kampus hp iphone  semua pulang nya selalu ngajak maen ke mall dll  gue juga mau dapet bantuan ukt gue udah jt lebih buat smt wkwk  ga tega kasian banget bunda gue hhh;Cons
habis liat anak kip yg hidup foya  di kehidupan nyata tmptku pun ada juga cuy aku kaget kali yg ngurus kip ini malah anak yg berada di detik mereka ngurus pun masih berada   pada sering jajan enak makan trs pamer makan ini itu lah aku boro makan di sklh hemat;Cons
menunggu anak kip yang galak yang bakal bilang emang anak kip ga boleh seneng seneng bisa aja itu duit tabungan dia bla bla bla  tapi kenyataannya emang gitu bahkan temen kos gw anak kip hidupnya lebih hedon daripada kita yg reguler yang mikir x kalo mau buang duit;Cons
same case sama anak di kelas gue yang bapaknya orang bumn tapi anaknya pake kip dan hiburannya mewahhh;Cons
sama nder aku yg anak pns aja ngapngap an eh temenku yg kip ganti hp mulu dan punya mobil bagus hehe;Cons
eh gue bingung deh anak kip yg aslinya berada itu pas survey rumah yg dipake rumah pembantunya kah serius nanya;Cons
as anak kip kl hp iphone si its not a big deal kl ipnya keluaran lama ya tp clubbing aneh bgt;Cons
wkwk oiya setauku anak kip juga gaboleh kerja tau;Neutral
temen gw anak kip juga belanja online mulu kerjaannya sepatu tas itu sering gontaganti nah gw yang non kip aja mikirmikir mau beli barang kek gitu keinget ortu yang udah ngebiayain kuliah  gitu mereka ga malu apa ya anak kip tapi hidupnya lebih hedon dari mhsw non kip;Cons
anak sekolah pulang jam berapa di kasih  makan siang gratis artinye memaksa anak ga mau makan siang di rumah lagimenganggap si anak bukan dari keluarga bahagiamengikis rasa menghargai kerja keras ibu nya ketimbang begitu lebih baik besar kan nominal kjp atau kip atau pip;Pros
adek ku anak kip dapet  jt keatas kak tiap semester dia kuliah di cirebon;Pros
serius beneran anak kip itu kenapa pada hedon hedon ya temenku anak kip hpnya ip semua;Cons
smoga anak kip ny pd hamil d luar nikah;Cons
ya yg sekarang pak kalo yg data lama atau anak yg dia punya kip nya dari kecil ya begitu kenyataannya di tempat saya  kan saya lagi cerita di tempat saya gak percaya jg gak masalah kaleee;Cons
adekku pernah dikatain karena bawa bekal sama anak kip kip  gowo bekal koyok wong miskin adekku  yang penting gak kip  sakit hati banget dengernya;Cons
ini sebenernya pembahasan yang gak akan ada habisnya tp misalkan ini beneran terjadi ya  anak kip clubbing tuh wkwk banget;Cons
gausah iri dengan mengclaim anak kip aja padahal mampu itu udah booking tiket ke semesta kalo dimasa depan mereka ga bakal jadi apa keberkahan itu unik dan mereka memilih untuk membuang itu;Neutral
aku sebagai anak kip ngerasa heransedih kok bisa sampe hedon gitu sedangkan setelah uangnya masuk udah dibagi bagi buat kebutuhan hidup untuk  bulan kedepan untuk beli beras bayar kos bayar listrik ini itu itu rasanya juga kalo mau beli sesuatu harus nabung;Pros
mang anak kip ga boleh senang虏   ga kenape  mau marah  ya itu duit untuk pendidikan digunain untuk pendidikan bukan hal hal ga guna kaya diatas kalau lo kesindir sama tweet ini fix lo pake duit kip buat seneng seneng bukan sebagai bantuan dan biaya pendidikan;Cons
btul temenku kip tp hpnya iphone lebih sering jalan drpd aku yg anak pns yg uktnya selangit itu;Cons
pc monek segede gede gaban yg gue sayangi gue jual take all all minhyuk terus ada tuh anak yg kip sama pake beasiswa kampus hp iphone malem clubbing nongki nya di pvj di paskal makan fancy;Cons
tp ya sesama anak kip aja bs beda bgt tmn gue hrs ngekos jd ya uangnya bnr kepake bgt dan pasan krn yg pny penghasilan di keluarganya cm kakaknya tmn gue yg lain dpt kip rumahnya dkt kampus uang jajan ada dr ortu jd uang kip bs buat beli motor amp  hp;Neutral
tetanggaku anak kip gara pake data rumah neneknya tapi di kosan bawa mobil  super miris tapi ini rill;Cons
lucu bgt anak kip clubbing;Cons
kata lucu anak kip clubbing;Cons
lu pada yg anak kip boleh kok seneng虏 cuman yaaa klo lu udh bisa sampe menuhin semua kebutuhan tersier lu dengan gampangnya dan ga kayak orang lain seharusnya lu ga usah nerima kip lagi;Cons
temen gw anak kip bisa sampe nonton konser idol kipop yg harga tiketnya  jeti wgwgwgw;Cons
gw juga anak kip tapi tiap duit kip cair tuh pasti udah dipikirin buat apa aja ga ada tuh sampe kepikiran pake duit negara buat gak yg bermanfaat apalagi clubbing anak kip juga perlu bahagia tapi ga harus dengan cara foya foya yang penting cukup;Pros
anak kip di kampus gue malahan beli mobil pake nama dia sendiri;Cons
aku dulu anak kip dan jujur bingung jugaaa aku kebeli album kpop  aja pas ada pemasukan eh temenku ada yg tiap idolnya comeback semua versi album dibeli keluarganya ada usaha gede sampe barang branded kalo ditelisik tuh ya emang ga semuanya butuh maruk aja aslinya;Cons
padahal anak kip k yg emg bener gak mampu gak segampang gitu ngeluarin kartu emang anak kip k gak boleh senengseneng org yg common sensenya masih ada mah bisa nilai kasus ini kok terlepas lu anak kip k atau bukan emg anak kip k selalu salah;Cons
jujur ya yg dapat kip itu tuh kayak random gitu masak anak staf dpr juga ada yg dapat setauku sekolah mengajukan semua pip dan di acc random bukan berdasarkan profesi dan penghasilan bapak ibunya;Cons
wkwk iya lg tmn kls gw  orang hpnya ip  bawa mobil kerjanya nongki ipk pasan tp anak kip gw rasanya mau marah bgt mana tiap ketemu kaprodi hpnya tukeran sama tmnnya biar keliatan miskinnya wkwk;Cons
laporin babi jangan koar di twitter ajegedeg gw liat keluhan anak kip trs;Cons
dulu sempet bertanyatanya ada gak sih anak kip yang suka dugem eh ternyata ada;Cons
emang ga boleh apalagi kerja yg gajinya settle inget dulu acara kuliah umum di kampus trs bbrp anak kip maju buat diwawancara ada satu anak kip blg dia dapet kip trs kerja dan gajinya lumayan sama si pengelola kip langsung ngomong kip dia dicopot ga boleh dapet;Cons
